AssessmentYear,AssessmentCategory,RegionalUnitID,Category,Parameter,SampleYear,RegionalUnitMedian,Unit,NoEffectLevel,LowestEffectLevel,ProbableEffectLevel,SevereEffectLevel,ParentTable,DataSource,x_centroid,y_centroid
2019,Contaminants in Sediment & Water - Sediment Quality,LO17,Organochlorine Pesticide,Aldrin,2012,0,NG,NA,Does not exceed,NA,Does not exceed,GreatLakesNearshoreSedimentChemistryProvincial.csv,MECP Great Lakes Sediment Chemistry,-74.50898872,45.1012205
2019,Contaminants in Sediment & Water - Sediment Quality,LO17,Organochlorine Pesticide,b-BHC (hexachlorocyclohexane),2012,0,NG,NA,Does not exceed,NA,Does not exceed,GreatLakesNearshoreSedimentChemistryProvincial.csv,MECP Great Lakes Sediment Chemistry,-74.50898872,45.1012205
2019,Contaminants in Sediment & Water - Sediment Quality,LO17,Organochlorine Pesticide,Dieldrin,2012,0,NG,NA,Does not exceed,Does not exceed,Does not exceed,GreatLakesNearshoreSedimentChemistryProvincial.csv,MECP Great Lakes Sediment Chemistry,-74.50898872,45.1012205
2019,Contaminants in Sediment & Water - Sediment Quality,LO17,Organochlorine Pesticide,Endrin,2012,1,NG,NA,Does not exceed,Does not exceed,Does not exceed,GreatLakesNearshoreSedimentChemistryProvincial.csv,MECP Great Lakes Sediment Chemistry,-74.50898872,45.1012205
2019,Contaminants in Sediment & Water - Sediment Quality,LO17,Organochlorine Pesticide,Hexachlorobenzene,2012,0,NG,NA,Does not exceed,NA,Does not exceed,GreatLakesNearshoreSedimentChemistryProvincial.csv,MECP Great Lakes Sediment Chemistry,-74.50898872,45.1012205
2019,Contaminants in Sediment & Water - Sediment Quality,LO17,Organochlorine Pesticide,Mirex,2012,0,NG,NA,Does not exceed,NA,Does not exceed,GreatLakesNearshoreSedimentChemistryProvincial.csv,MECP Great Lakes Sediment Chemistry,-74.50898872,45.1012205
2019,Contaminants in Sediment & Water - Sediment Quality,LO17,Organochlorine Pesticide,op-DDT,2012,0,NG,NA,Does not exceed,NA,Does not exceed,GreatLakesNearshoreSedimentChemistryProvincial.csv,MECP Great Lakes Sediment Chemistry,-74.50898872,45.1012205
2019,Contaminants in Sediment & Water - Sediment Quality,LO17,Organochlorine Pesticide,pp-DDD,2012,0,NG,NA,Does not exceed,Does not exceed,Does not exceed,GreatLakesNearshoreSedimentChemistryProvincial.csv,MECP Great Lakes Sediment Chemistry,-74.50898872,45.1012205
2019,Contaminants in Sediment & Water - Sediment Quality,LO17,Organochlorine Pesticide,pp-DDE,2012,1,NG,NA,Does not exceed,Does not exceed,Does not exceed,GreatLakesNearshoreSedimentChemistryProvincial.csv,MECP Great Lakes Sediment Chemistry,-74.50898872,45.1012205
2019,Contaminants in Sediment & Water - Sediment Quality,LO17,Organochlorine Pesticide,pp-DDT,2012,0,NG,NA,Does not exceed,Does not exceed,Does not exceed,GreatLakesNearshoreSedimentChemistryProvincial.csv,MECP Great Lakes Sediment Chemistry,-74.50898872,45.1012205
2019,Contaminants in Sediment & Water - Sediment Quality,LO17,PAHs,Anthracene,2012,0,NG/G DRY,NA,Does not exceed,Does not exceed,Does not exceed,GreatLakesNearshoreSedimentChemistryProvincial.csv,MECP Great Lakes Sediment Chemistry,-74.50898872,45.1012205
2019,Contaminants in Sediment & Water - Sediment Quality,LO17,PAHs,Benzo(a)anthracene,2012,33,NG/G DRY,NA,Does not exceed,Does not exceed,Does not exceed,GreatLakesNearshoreSedimentChemistryProvincial.csv,MECP Great Lakes Sediment Chemistry,-74.50898872,45.1012205
2019,Contaminants in Sediment & Water - Sediment Quality,LO17,PAHs,Benzo(a)pyrene,2012,36,NG/G DRY,NA,Does not exceed,Does not exceed,Does not exceed,GreatLakesNearshoreSedimentChemistryProvincial.csv,MECP Great Lakes Sediment Chemistry,-74.50898872,45.1012205
2019,Contaminants in Sediment & Water - Sediment Quality,LO17,PAHs,"Benzo(g,h,i)perylene",2012,30,NG/G DRY,NA,Does not exceed,NA,Does not exceed,GreatLakesNearshoreSedimentChemistryProvincial.csv,MECP Great Lakes Sediment Chemistry,-74.50898872,45.1012205
2019,Contaminants in Sediment & Water - Sediment Quality,LO17,PAHs,Chrysene,2012,35,NG/G DRY,NA,Does not exceed,Does not exceed,Does not exceed,GreatLakesNearshoreSedimentChemistryProvincial.csv,MECP Great Lakes Sediment Chemistry,-74.50898872,45.1012205
2019,Contaminants in Sediment & Water - Sediment Quality,LO17,PAHs,Fluoranthene,2012,73,NG/G DRY,NA,Does not exceed,Does not exceed,Does not exceed,GreatLakesNearshoreSedimentChemistryProvincial.csv,MECP Great Lakes Sediment Chemistry,-74.50898872,45.1012205
2019,Contaminants in Sediment & Water - Sediment Quality,LO17,PAHs,"Dibenzo(a,h)anthracene",2012,0,NG/G DRY,NA,Does not exceed,Does not exceed,Does not exceed,GreatLakesNearshoreSedimentChemistryProvincial.csv,MECP Great Lakes Sediment Chemistry,-74.50898872,45.1012205
2019,Contaminants in Sediment & Water - Sediment Quality,LO17,PAHs,"Indeno(1,2,3-c,d)pyrene",2012,32,NG/G DRY,NA,Does not exceed,NA,Does not exceed,GreatLakesNearshoreSedimentChemistryProvincial.csv,MECP Great Lakes Sediment Chemistry,-74.50898872,45.1012205
2019,Contaminants in Sediment & Water - Sediment Quality,LO17,PAHs,Benzo(k)fluoranthene,2012,0,NG/G DRY,NA,Does not exceed,NA,Does not exceed,GreatLakesNearshoreSedimentChemistryProvincial.csv,MECP Great Lakes Sediment Chemistry,-74.50898872,45.1012205
2019,Contaminants in Sediment & Water - Sediment Quality,LO17,PAHs,Phenanthrene,2012,45,NG/G DRY,NA,Does not exceed,Does not exceed,Does not exceed,GreatLakesNearshoreSedimentChemistryProvincial.csv,MECP Great Lakes Sediment Chemistry,-74.50898872,45.1012205
2019,Contaminants in Sediment & Water - Sediment Quality,LO17,PAHs,Pyrene,2012,62,NG/G DRY,NA,Does not exceed,Does not exceed,Does not exceed,GreatLakesNearshoreSedimentChemistryProvincial.csv,MECP Great Lakes Sediment Chemistry,-74.50898872,45.1012205
2019,Contaminants in Sediment & Water - Sediment Quality,LO17,PAHs,Fluorene,2012,0,NG/G DRY,NA,Does not exceed,Does not exceed,Does not exceed,GreatLakesNearshoreSedimentChemistryProvincial.csv,MECP Great Lakes Sediment Chemistry,-74.50898872,45.1012205
2019,Contaminants in Sediment & Water - Sediment Quality,LO17,PCBs,PCB; total,2012,0,NG,Does not exceed,Does not exceed,Does not exceed,Does not exceed,GreatLakesNearshoreSedimentChemistryProvincial.csv,MECP Great Lakes Sediment Chemistry,-74.50898872,45.1012205
